customer_id,cohort,strategy,action,recovered,recovered_amount_minor,contacts,spend_minor,time_to_recover_hours,policy_violation
syn-03903,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03904,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03905,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,35.97,False
syn-03906,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03907,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03908,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03909,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03910,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03911,INSTRUMENT_BROKEN,native_recovery,WAIT,True,499900,0,0,8.02,False
syn-03912,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03913,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,23.77,False
syn-03914,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,29.28,False
syn-03915,TIMING_SENSITIVE,native_recovery,WAIT,True,499900,0,0,26.18,False
syn-03916,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,25.27,False
syn-03917,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03918,TIMING_SENSITIVE,native_recovery,WAIT,True,49900,0,0,57.62,False
syn-03919,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03920,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03921,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03922,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03923,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03924,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,46.93,False
syn-03925,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,48.64,False
syn-03926,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03927,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,48.91,False
syn-03928,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03929,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03930,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03931,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03932,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03933,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03934,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,17.82,False
syn-03935,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03936,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03937,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03938,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,68.39,False
syn-03939,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03940,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03941,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03942,NUDGE_RESPONSIVE,native_recovery,WAIT,True,149900,0,0,66.55,False
syn-03943,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03944,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03945,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03946,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,43.46,False
syn-03947,TIMING_SENSITIVE,native_recovery,WAIT,True,499900,0,0,13.47,False
syn-03948,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03949,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,23.25,False
syn-03950,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03951,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03952,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,22.31,False
syn-03953,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03954,TIMING_SENSITIVE,native_recovery,WAIT,True,99900,0,0,32.47,False
syn-03955,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03956,INSTRUMENT_BROKEN,native_recovery,WAIT,True,499900,0,0,32.75,False
syn-03957,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03958,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03959,NUDGE_RESPONSIVE,native_recovery,WAIT,True,79900,0,0,3.47,False
syn-03960,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03961,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,47.39,False
syn-03962,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-03963,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03964,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03965,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,46.15,False
syn-03966,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,62.03,False
syn-03967,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03968,TIMING_SENSITIVE,native_recovery,WAIT,True,49900,0,0,4.22,False
syn-03969,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03970,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,65.63,False
syn-03971,INSTRUMENT_BROKEN,native_recovery,WAIT,True,49900,0,0,8.37,False
syn-03972,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,59.4,False
syn-03973,NUDGE_RESPONSIVE,native_recovery,WAIT,True,149900,0,0,29.52,False
syn-03974,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,32.78,False
syn-03975,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03976,TIMING_SENSITIVE,native_recovery,WAIT,True,149900,0,0,47.25,False
syn-03977,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03978,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03979,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03980,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,52.32,False
syn-03981,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03982,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03983,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03984,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03985,TIMING_SENSITIVE,native_recovery,WAIT,True,249900,0,0,33.14,False
syn-03986,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03987,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03988,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03989,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03990,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,44.72,False
syn-03991,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,58.67,False
syn-03992,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03993,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-03994,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-03995,NUDGE_RESPONSIVE,native_recovery,WAIT,True,249900,0,0,54.22,False
syn-03996,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03997,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-03998,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-03999,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,13.7,False
syn-04000,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04001,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04002,NUDGE_RESPONSIVE,native_recovery,WAIT,True,99900,0,0,44.32,False
syn-04003,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04004,NUDGE_RESPONSIVE,native_recovery,WAIT,True,79900,0,0,11.9,False
syn-04005,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,39.46,False
syn-04006,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04007,NUDGE_RESPONSIVE,native_recovery,WAIT,True,249900,0,0,14.19,False
syn-04008,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04009,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04010,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04011,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,44.61,False
syn-04012,TIMING_SENSITIVE,native_recovery,WAIT,True,99900,0,0,27.19,False
syn-04013,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04014,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,58.82,False
syn-04015,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04016,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04017,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04018,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04019,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04020,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04021,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04022,NUDGE_RESPONSIVE,native_recovery,WAIT,True,249900,0,0,31.82,False
syn-04023,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04024,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04025,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,5.85,False
syn-04026,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,66.99,False
syn-04027,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,71.73,False
syn-04028,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04029,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,63.08,False
syn-04030,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04031,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04032,FATIGUED,native_recovery,WAIT,True,499900,0,0,70.05,False
syn-04033,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04034,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04035,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04036,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,40.59,False
syn-04037,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04038,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04039,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04040,TIMING_SENSITIVE,native_recovery,WAIT,True,249900,0,0,55.44,False
syn-04041,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04042,TIMING_SENSITIVE,native_recovery,WAIT,True,49900,0,0,61.98,False
syn-04043,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,65.28,False
syn-04044,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04045,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04046,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,52.84,False
syn-04047,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04048,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04049,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04050,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04051,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04052,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,34.93,False
syn-04053,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04054,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,4.81,False
syn-04055,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04056,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04057,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04058,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,49.22,False
syn-04059,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04060,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04061,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04062,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04063,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04064,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04065,TIMING_SENSITIVE,native_recovery,WAIT,True,49900,0,0,36.74,False
syn-04066,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04067,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04068,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04069,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04070,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04071,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04072,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04073,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,26.06,False
syn-04074,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04075,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04076,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,22.24,False
syn-04077,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,33.48,False
syn-04078,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04079,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04080,TIMING_SENSITIVE,native_recovery,WAIT,True,99900,0,0,53.92,False
syn-04081,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04082,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04083,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04084,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04085,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04086,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,3.66,False
syn-04087,TIMING_SENSITIVE,native_recovery,WAIT,True,249900,0,0,26.3,False
syn-04088,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,70.32,False
syn-04089,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04090,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04091,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,62.02,False
syn-04092,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04093,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04094,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04095,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,35.41,False
syn-04096,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04097,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04098,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,39.23,False
syn-04099,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04100,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,20.12,False
syn-04101,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04102,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04103,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04104,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04105,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04106,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04107,TIMING_SENSITIVE,native_recovery,WAIT,True,499900,0,0,32.97,False
syn-04108,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04109,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,13.3,False
syn-04110,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04111,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04112,NUDGE_RESPONSIVE,native_recovery,WAIT,True,249900,0,0,24.69,False
syn-04113,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,18.16,False
syn-04114,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,33.57,False
syn-04115,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,23.59,False
syn-04116,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04117,NUDGE_RESPONSIVE,native_recovery,WAIT,True,99900,0,0,4.33,False
syn-04118,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04119,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04120,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04121,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04122,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04123,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04124,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,21.77,False
syn-04125,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04126,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04127,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,50.26,False
syn-04128,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04129,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04130,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04131,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04132,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,64.44,False
syn-04133,TIMING_SENSITIVE,native_recovery,WAIT,True,49900,0,0,46.06,False
syn-04134,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04135,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04136,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04137,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04138,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04139,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04140,NUDGE_RESPONSIVE,native_recovery,WAIT,True,49900,0,0,54.07,False
syn-04141,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04142,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,46.68,False
syn-04143,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04144,TIMING_SENSITIVE,native_recovery,WAIT,True,149900,0,0,6.16,False
syn-04145,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04146,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04147,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,24.0,False
syn-04148,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,35.79,False
syn-04149,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04150,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04151,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,51.13,False
syn-04152,FATIGUED,native_recovery,WAIT,True,99900,0,0,4.56,False
syn-04153,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04154,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04155,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04156,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04157,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04158,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04159,TIMING_SENSITIVE,native_recovery,WAIT,True,79900,0,0,12.08,False
syn-04160,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04161,INSTRUMENT_BROKEN,native_recovery,WAIT,True,99900,0,0,36.23,False
syn-04162,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04163,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04164,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04165,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04166,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,23.79,False
syn-04167,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04168,NUDGE_RESPONSIVE,native_recovery,WAIT,True,499900,0,0,47.32,False
syn-04169,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04170,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,59.2,False
syn-04171,TIMING_SENSITIVE,native_recovery,WAIT,True,499900,0,0,52.92,False
syn-04172,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04173,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04174,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04175,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04176,NUDGE_RESPONSIVE,native_recovery,WAIT,True,49900,0,0,27.17,False
syn-04177,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,55.94,False
syn-04178,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04179,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,67.02,False
syn-04180,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04181,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04182,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04183,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,6.88,False
syn-04184,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04185,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,43.62,False
syn-04186,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04187,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04188,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04189,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04190,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04191,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04192,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04193,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04194,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,41.96,False
syn-04195,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04196,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04197,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04198,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04199,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,4.61,False
syn-04200,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04201,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04202,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04203,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04204,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04205,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,66.72,False
syn-04206,TIMING_SENSITIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04207,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04208,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04209,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04210,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04211,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,4.38,False
syn-04212,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04213,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04214,INSTRUMENT_BROKEN,native_recovery,WAIT,True,249900,0,0,32.89,False
syn-04215,TIMING_SENSITIVE,native_recovery,WAIT,True,249900,0,0,43.91,False
syn-04216,INSTRUMENT_BROKEN,native_recovery,WAIT,True,79900,0,0,38.69,False
syn-04217,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04218,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,4.96,False
syn-04219,SELF_HEALER,native_recovery,WAIT,True,49900,0,0,30.64,False
syn-04220,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04221,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04222,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,63.76,False
syn-04223,SELF_HEALER,native_recovery,WAIT,True,499900,0,0,56.82,False
syn-04224,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04225,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04226,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04227,SELF_HEALER,native_recovery,WAIT,True,249900,0,0,13.24,False
syn-04228,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04229,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04230,UNRECOVERABLE,native_recovery,WAIT,False,0,0,0,,False
syn-04231,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04232,NUDGE_RESPONSIVE,native_recovery,WAIT,False,0,0,0,,False
syn-04233,INSTRUMENT_BROKEN,native_recovery,WAIT,False,0,0,0,,False
syn-04234,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04235,SELF_HEALER,native_recovery,WAIT,True,79900,0,0,58.36,False
syn-04236,SELF_HEALER,native_recovery,WAIT,False,0,0,0,,False
syn-04237,FATIGUED,native_recovery,WAIT,False,0,0,0,,False
syn-04238,SELF_HEALER,native_recovery,WAIT,True,99900,0,0,67.69,False
syn-04239,SELF_HEALER,native_recovery,WAIT,True,149900,0,0,56.2,False
